FL_DATE,ORIGIN,DEST,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_DELAY,AIR_TIME,DISTANCE
5/1/26 0:00,DSM,ORD,-10,12,28,-17,53,299
5/1/26 0:00,DSM,ORD,-10,21,35,-5,52,299
5/1/26 0:00,DSM,ORD,-9,13,23,-16,51,299
5/1/26 0:00,DSM,ORD,-9,17,27,-4,55,299
5/1/26 0:00,DSM,ORD,-7,9,22,-28,49,299
5/1/26 0:00,DSM,ORD,-4,8,31,-21,53,299
5/1/26 0:00,DSM,ORD,-4,20,40,14,52,299
5/1/26 0:00,DSM,ORD,-2,18,11,-15,56,299
5/1/26 0:00,DSM,ORD,2,16,24,-8,53,299
5/1/26 0:00,DSM,ORD,11,20,34,22,49,299
5/1/26 0:00,DSM,ORD,20,17,26,23,52,299
5/1/26 0:00,DSM,ORD,42,14,18,18,51,299
5/1/26 0:00,DTW,MDW,-9,26,3,-9,46,228
5/1/26 0:00,DTW,MDW,1,16,2,-16,45,228
5/1/26 0:00,DTW,MDW,35,14,4,31,48,228
5/1/26 0:00,DTW,ORD,-12,12,11,-32,52,235
5/1/26 0:00,DTW,ORD,-9,16,18,-6,53,235
5/1/26 0:00,DTW,ORD,-9,29,20,-1,69,235
5/1/26 0:00,DTW,ORD,-8,14,7,-21,49,235
5/1/26 0:00,DTW,ORD,-7,16,16,-13,53,235
5/1/26 0:00,DTW,ORD,-6,31,19,4,55,235
5/1/26 0:00,DTW,ORD,-5,13,62,30,55,235
5/1/26 0:00,DTW,ORD,-5,19,21,-8,53,235
5/1/26 0:00,DTW,ORD,-4,17,19,-12,51,235
5/1/26 0:00,DTW,ORD,-4,19,15,-9,49,235
5/1/26 0:00,DTW,ORD,-3,14,25,-8,53,235
5/1/26 0:00,DTW,ORD,-1,15,14,-12,50,235
5/1/26 0:00,DTW,ORD,4,22,44,28,54,235
5/1/26 0:00,DTW,ORD,9,15,23,3,51,235
5/1/26 0:00,DTW,ORD,16,15,24,4,53,235
5/1/26 0:00,DTW,ORD,33,10,26,30,51,235
5/1/26 0:00,DTW,ORD,46,12,20,42,52,235
5/1/26 0:00,DTW,ORD,64,17,25,66,55,235
5/1/26 0:00,DTW,ORD,118,27,26,125,51,235
5/1/26 0:00,EAR,ORD,-4,21,85,59,82,583
5/1/26 0:00,EAU,ORD,-11,15,10,-26,46,269
5/1/26 0:00,EAU,ORD,-8,8,26,-9,51,269
5/1/26 0:00,ECP,MDW,94,9,4,81,119,795
5/1/26 0:00,ECP,ORD,-10,17,38,8,126,810
5/1/26 0:00,ECP,ORD,-2,17,21,-4,129,810
5/1/26 0:00,ECP,ORD,3,18,19,10,124,810
5/1/26 0:00,ELP,ORD,-6,14,12,-22,146,1236
5/1/26 0:00,ELP,ORD,13,12,44,33,156,1236
5/1/26 0:00,EUG,ORD,6,13,23,25,215,1780
5/1/26 0:00,EVV,ORD,-10,27,19,-20,61,272
5/1/26 0:00,EVV,ORD,18,21,29,29,71,272
5/1/26 0:00,EWR,MDW,-10,15,4,-25,116,711
5/1/26 0:00,EWR,ORD,-10,23,37,-1,121,719
5/1/26 0:00,EWR,ORD,-7,15,22,-4,120,719
5/1/26 0:00,EWR,ORD,-7,16,25,-16,116,719
5/1/26 0:00,EWR,ORD,-7,20,46,11,116,719
5/1/26 0:00,EWR,ORD,-6,14,20,-15,124,719
5/1/26 0:00,EWR,ORD,-5,17,38,18,132,719
5/1/26 0:00,EWR,ORD,-4,26,26,-4,116,719
5/1/26 0:00,EWR,ORD,-3,20,15,-21,114,719
5/1/26 0:00,EWR,ORD,-2,16,36,7,118,719
5/1/26 0:00,EWR,ORD,0,22,35,16,120,719
5/1/26 0:00,EWR,ORD,7,23,51,30,117,719
5/1/26 0:00,EWR,ORD,8,12,35,14,117,719
5/1/26 0:00,EWR,ORD,15,17,24,16,116,719
5/1/26 0:00,EWR,ORD,34,16,29,20,121,719
5/1/26 0:00,EWR,ORD,34,17,24,26,121,719
5/1/26 0:00,EWR,ORD,36,16,38,44,117,719
5/1/26 0:00,EWR,ORD,41,23,18,39,118,719
5/1/26 0:00,EWR,ORD,108,18,31,109,116,719
5/1/26 0:00,EWR,ORD,189,18,26,183,114,719
5/1/26 0:00,EYW,ORD,-9,15,50,3,182,1251
5/1/26 0:00,EYW,ORD,-7,18,11,-23,182,1251
5/1/26 0:00,EYW,ORD,-2,16,17,-14,184,1251
5/1/26 0:00,FAI,ORD,-5,12,8,-41,311,2785
5/1/26 0:00,FAR,ORD,-10,22,27,-11,78,557
5/1/26 0:00,FAR,ORD,-4,16,41,-3,77,557
5/1/26 0:00,FAR,ORD,-3,19,18,-17,86,557
5/1/26 0:00,FAR,ORD,-2,10,22,-17,79,557
5/1/26 0:00,FAR,ORD,3,12,28,-9,76,557
5/1/26 0:00,FAR,ORD,25,11,67,54,78,557
5/1/26 0:00,FAR,ORD,96,13,25,83,78,557
5/1/26 0:00,FAT,ORD,442,14,34,451,211,1730
5/1/26 0:00,FLL,BLV,36,27,4,53,156,1028
5/1/26 0:00,FLL,MDW,-5,9,3,-11,172,1167
5/1/26 0:00,FLL,MDW,33,18,7,30,162,1167
5/1/26 0:00,FLL,MDW,37,12,4,22,159,1167
5/1/26 0:00,FLL,ORD,-6,16,39,15,179,1182
5/1/26 0:00,FLL,ORD,-6,19,21,4,181,1182
5/1/26 0:00,FLL,ORD,-6,20,23,6,186,1182
5/1/26 0:00,FLL,ORD,-5,12,20,-7,166,1182
5/1/26 0:00,FLL,ORD,-3,13,43,11,171,1182
5/1/26 0:00,FLL,ORD,-3,30,21,9,174,1182
5/1/26 0:00,FLL,ORD,23,26,20,32,173,1182
5/1/26 0:00,FLL,ORD,33,13,26,31,179,1182
5/1/26 0:00,FLL,ORD,48,19,10,24,165,1182
5/1/26 0:00,FLL,ORD,184,15,53,211,173,1182
5/1/26 0:00,FNT,ORD,-10,10,59,15,53,223
5/1/26 0:00,FNT,ORD,-10,22,9,-12,51,223
5/1/26 0:00,FNT,ORD,-9,32,21,-7,51,223
5/1/26 0:00,FNT,ORD,-6,8,64,20,50,223
5/1/26 0:00,FNT,ORD,17,14,20,8,53,223
5/1/26 0:00,FNT,ORD,126,13,20,105,48,223
5/1/26 0:00,FNT,ORD,173,16,11,156,50,223
5/1/26 0:00,FOD,ORD,-10,13,33,0,53,324
5/1/26 0:00,FOD,ORD,228,15,17,223,52,324
5/1/26 0:00,FSD,ORD,-10,10,41,-15,66,462
5/1/26 0:00,FSD,ORD,-9,9,28,-20,67,462
5/1/26 0:00,FSD,ORD,-1,17,24,-2,73,462
5/1/26 0:00,FSD,ORD,2,12,45,23,67,462
5/1/26 0:00,FSD,ORD,7,12,18,-10,67,462
5/1/26 0:00,FWA,ORD,-14,29,23,7,49,157
5/1/26 0:00,FWA,ORD,-11,20,34,4,41,157
5/1/26 0:00,FWA,ORD,-10,23,17,-4,46,157
5/1/26 0:00,FWA,ORD,-10,26,10,-12,42,157
5/1/26 0:00,FWA,ORD,-7,27,20,5,45,157
5/1/26 0:00,FWA,ORD,0,29,7,9,46,157
5/1/26 0:00,FWA,ORD,4,23,29,5,40,157
5/1/26 0:00,FWA,ORD,15,15,49,40,42,157
5/1/26 0:00,FWA,ORD,31,17,17,25,40,157
5/1/26 0:00,GEG,ORD,-6,13,34,7,192,1498
5/1/26 0:00,GEG,ORD,41,29,60,78,185,1498
5/1/26 0:00,GRB,ORD,-15,18,25,-15,42,173
5/1/26 0:00,GRB,ORD,-9,13,17,-29,40,173
5/1/26 0:00,GRB,ORD,-2,12,23,-8,47,173
5/1/26 0:00,GRB,ORD,23,13,25,24,44,173
5/1/26 0:00,GRB,ORD,26,21,37,40,41,173
5/1/26 0:00,GRB,ORD,68,19,17,55,40,173
5/1/26 0:00,GRB,ORD,221,8,16,188,37,173
5/1/26 0:00,GRR,MDW,-9,23,2,-3,41,137
5/1/26 0:00,GRR,MDW,-4,29,3,10,47,137
5/1/26 0:00,GRR,MDW,21,15,2,16,43,137
5/1/26 0:00,GRR,ORD,-10,22,17,-8,36,137
5/1/26 0:00,GRR,ORD,-10,30,37,24,39,137
5/1/26 0:00,GRR,ORD,-9,13,15,-14,37,137
5/1/26 0:00,GRR,ORD,-7,13,49,1,34,137
5/1/26 0:00,GRR,ORD,-6,11,30,-8,38,137
5/1/26 0:00,GRR,ORD,-4,20,45,12,33,137
5/1/26 0:00,GRR,ORD,-4,23,45,30,37,137
5/1/26 0:00,GRR,ORD,-3,17,24,-8,40,137
5/1/26 0:00,GRR,ORD,-2,18,20,-10,32,137
5/1/26 0:00,GRR,ORD,0,21,10,-8,32,137
5/1/26 0:00,GRR,ORD,7,11,40,30,42,137
5/1/26 0:00,GRR,ORD,16,21,33,29,36,137
5/1/26 0:00,GRR,ORD,22,24,14,21,37,137
5/1/26 0:00,GRR,ORD,46,22,27,54,38,137
5/1/26 0:00,GSO,ORD,-9,11,17,-17,106,589
5/1/26 0:00,GSO,ORD,-9,17,25,-6,106,589
5/1/26 0:00,GSO,ORD,-6,13,32,5,105,589
5/1/26 0:00,GSO,ORD,-5,18,15,-2,110,589
5/1/26 0:00,GSO,ORD,-1,25,15,11,118,589
5/1/26 0:00,GSO,ORD,11,13,23,13,112,589
5/1/26 0:00,GSP,ORD,-11,24,13,-14,102,577
5/1/26 0:00,GSP,ORD,-11,36,21,9,100,577
5/1/26 0:00,GSP,ORD,-7,27,15,-11,100,577
5/1/26 0:00,GSP,ORD,-3,15,17,-8,107,577
5/1/26 0:00,GSP,ORD,16,14,17,10,103,577
5/1/26 0:00,GSP,ORD,272,16,21,276,105,577
5/1/26 0:00,GUF,BLV,2,11,4,-12,84,582
5/1/26 0:00,HHH,ORD,129,15,27,143,133,781
5/1/26 0:00,HNL,ORD,-4,19,5,-6,465,4243
5/1/26 0:00,HOU,MDW,-4,14,5,-15,115,937
5/1/26 0:00,HOU,MDW,20,14,3,2,110,937
5/1/26 0:00,HOU,MDW,26,23,2,11,110,937
5/1/26 0:00,HOU,MDW,35,6,2,9,111,937
5/1/26 0:00,HOU,MDW,86,19,4,71,107,937
5/1/26 0:00,HPN,ORD,-10,9,25,-16,123,738
5/1/26 0:00,HPN,ORD,-7,37,24,3,124,738
5/1/26 0:00,HPN,ORD,8,25,23,9,122,738
5/1/26 0:00,HPN,ORD,36,11,56,50,122,738
5/1/26 0:00,HSV,ORD,-7,17,35,-8,92,510
5/1/26 0:00,HSV,ORD,-3,16,47,10,89,510
5/1/26 0:00,IAD,ORD,-10,13,27,-3,98,588
5/1/26 0:00,IAD,ORD,-5,21,32,8,97,588
5/1/26 0:00,IAD,ORD,-2,17,26,15,110,588
5/1/26 0:00,IAD,ORD,-2,37,23,33,113,588
5/1/26 0:00,IAD,ORD,7,17,17,11,108,588
5/1/26 0:00,IAD,ORD,14,29,11,22,102,588
5/1/26 0:00,IAD,ORD,85,15,26,81,93,588
5/1/26 0:00,IAH,ORD,-6,27,12,4,136,925
5/1/26 0:00,IAH,ORD,-6,32,29,0,110,925
5/1/26 0:00,IAH,ORD,-2,17,39,1,112,925
5/1/26 0:00,IAH,ORD,2,14,10,-26,110,925
5/1/26 0:00,IAH,ORD,4,26,19,-10,111,925
5/1/26 0:00,IAH,ORD,8,24,31,2,111,925
5/1/26 0:00,IAH,ORD,13,22,11,-4,115,925
5/1/26 0:00,IAH,ORD,30,34,25,28,109,925
5/1/26 0:00,IAH,ORD,36,44,8,29,111,925
5/1/26 0:00,IAH,ORD,57,18,11,26,109,925
5/1/26 0:00,IAH,ORD,65,28,22,70,117,925
5/1/26 0:00,IAH,ORD,80,30,12,65,113,925
5/1/26 0:00,IAH,ORD,81,31,69,118,115,925
5/1/26 0:00,IAH,ORD,83,14,9,41,113,925
5/1/26 0:00,IAH,ORD,131,32,13,109,114,925
5/1/26 0:00,IAH,ORD,134,22,9,110,112,925
5/1/26 0:00,IAH,ORD,153,18,12,123,111,925
5/1/26 0:00,IAH,ORD,160,22,6,139,112,925
5/1/26 0:00,IAH,ORD,177,15,8,130,109,925
5/1/26 0:00,ICT,MDW,-7,12,3,-27,75,589
5/1/26 0:00,ICT,MDW,-6,12,3,-27,74,589
5/1/26 0:00,ICT,ORD,-8,15,15,-15,79,588
5/1/26 0:00,ICT,ORD,-7,11,37,-15,76,588
5/1/26 0:00,ICT,ORD,-6,16,12,-31,73,588
5/1/26 0:00,ICT,ORD,-3,13,12,-29,75,588
5/1/26 0:00,ICT,ORD,33,12,13,6,80,588
5/1/26 0:00,ICT,ORD,43,18,26,30,81,588
5/1/26 0:00,ILM,ORD,-12,16,28,-2,135,760
5/1/26 0:00,ILM,ORD,-5,14,26,8,134,760
5/1/26 0:00,IND,MDW,-2,12,5,3,43,162
5/1/26 0:00,IND,MDW,35,17,4,44,48,162
5/1/26 0:00,IND,ORD,-13,14,72,28,45,177
5/1/26 0:00,IND,ORD,-10,8,28,-12,45,177
5/1/26 0:00,IND,ORD,-10,15,11,-17,47,177
5/1/26 0:00,IND,ORD,-9,11,14,-17,42,177
5/1/26 0:00,IND,ORD,-6,13,20,-12,45,177
5/1/26 0:00,IND,ORD,-6,14,14,-23,44,177
5/1/26 0:00,IND,ORD,-6,16,21,-3,50,177
5/1/26 0:00,IND,ORD,-6,18,32,7,48,177
5/1/26 0:00,IND,ORD,-5,9,23,-8,45,177
5/1/26 0:00,IND,ORD,-5,11,23,-2,45,177
5/1/26 0:00,IND,ORD,-5,14,30,1,43,177
5/1/26 0:00,IND,ORD,-4,15,42,8,42,177
5/1/26 0:00,IND,ORD,-4,17,27,-6,43,177
5/1/26 0:00,IND,ORD,-4,18,36,15,47,177
5/1/26 0:00,IND,ORD,-1,14,25,0,42,177
5/1/26 0:00,IND,ORD,2,24,49,30,44,177
5/1/26 0:00,IND,ORD,6,16,16,1,45,177
5/1/26 0:00,IND,ORD,9,15,9,-2,49,177
5/1/26 0:00,IND,ORD,11,19,26,19,45,177
5/1/26 0:00,IND,ORD,19,19,26,20,43,177
5/1/26 0:00,IND,ORD,27,10,13,17,49,177
5/1/26 0:00,JAX,MDW,-1,11,4,-3,133,848
5/1/26 0:00,JAX,ORD,-6,11,23,-4,138,864
5/1/26 0:00,JAX,ORD,-5,28,17,5,131,864
5/1/26 0:00,JAX,ORD,-4,12,24,-10,142,864
5/1/26 0:00,JAX,ORD,1,15,20,-5,131,864
5/1/26 0:00,JAX,ORD,4,14,24,-8,131,864
5/1/26 0:00,JAX,ORD,11,11,28,7,133,864
5/1/26 0:00,JFK,ORD,-8,17,25,-3,124,740
5/1/26 0:00,JFK,ORD,-6,34,18,-10,127,740
5/1/26 0:00,JFK,ORD,-5,35,22,1,124,740
5/1/26 0:00,JFK,ORD,-4,20,22,-16,131,740
5/1/26 0:00,JFK,ORD,-4,30,47,-5,123,740
5/1/26 0:00,JLN,ORD,-1,6,52,12,69,484
5/1/26 0:00,JST,ORD,46,10,14,44,92,487
5/1/26 0:00,LAF,ORD,4,23,26,17,38,119
5/1/26 0:00,LAF,ORD,234,28,77,304,39,119
5/1/26 0:00,LAN,ORD,38,11,21,24,45,179
5/1/26 0:00,LAN,ORD,211,11,21,215,44,179
5/1/26 0:00,LAS,MDW,-6,14,3,-14,185,1521
5/1/26 0:00,LAS,MDW,3,14,4,-18,171,1521
5/1/26 0:00,LAS,MDW,7,15,3,-16,174,1521
5/1/26 0:00,LAS,MDW,14,13,3,-10,175,1521
5/1/26 0:00,LAS,MDW,36,12,2,11,171,1521
5/1/26 0:00,LAS,MDW,70,11,5,47,176,1521
5/1/26 0:00,LAS,MDW,74,13,4,53,177,1521
5/1/26 0:00,LAS,ORD,-14,19,36,-26,161,1514
5/1/26 0:00,LAS,ORD,-10,13,13,-34,177,1514
5/1/26 0:00,LAS,ORD,-10,18,11,-31,178,1514
5/1/26 0:00,LAS,ORD,-9,34,6,0,187,1514
5/1/26 0:00,LAS,ORD,-7,22,38,13,190,1514
5/1/26 0:00,LAS,ORD,-6,16,40,-2,173,1514
5/1/26 0:00,LAS,ORD,-6,16,47,4,178,1514
5/1/26 0:00,LAS,ORD,-6,20,25,-16,173,1514
5/1/26 0:00,LAS,ORD,-6,34,18,-17,175,1514
5/1/26 0:00,LAS,ORD,-3,13,6,-36,173,1514
5/1/26 0:00,LAS,ORD,-3,16,6,-29,173,1514
5/1/26 0:00,LAS,ORD,-1,26,34,7,176,1514
5/1/26 0:00,LAS,ORD,0,15,5,-11,187,1514
5/1/26 0:00,LAS,ORD,2,21,12,-32,177,1514
5/1/26 0:00,LAS,ORD,11,20,40,20,176,1514
5/1/26 0:00,LAS,ORD,26,11,14,-1,173,1514
5/1/26 0:00,LAS,ORD,33,25,8,37,189,1514
5/1/26 0:00,LAS,ORD,143,15,19,116,174,1514
5/1/26 0:00,LAS,ORD,176,23,10,156,174,1514
5/1/26 0:00,LAS,PIA,0,14,4,-6,164,1413
5/1/26 0:00,LAX,MDW,5,12,3,-5,210,1751
5/1/26 0:00,LAX,MDW,8,18,4,-13,197,1751
5/1/26 0:00,LAX,MDW,23,12,7,12,205,1751
5/1/26 0:00,LAX,MDW,53,15,3,44,203,1751
5/1/26 0:00,LAX,ORD,-9,14,8,-28,206,1744
5/1/26 0:00,LAX,ORD,-9,15,71,23,200,1744
5/1/26 0:00,LAX,ORD,-8,23,11,-26,201,1744
5/1/26 0:00,LAX,ORD,-8,23,14,-2,223,1744
5/1/26 0:00,LAX,ORD,-7,28,12,-4,203,1744
5/1/26 0:00,LAX,ORD,-4,14,22,-19,204,1744
5/1/26 0:00,LAX,ORD,-4,21,25,-18,197,1744
5/1/26 0:00,LAX,ORD,-3,20,18,-8,210,1744
5/1/26 0:00,LAX,ORD,-2,18,35,2,204,1744
5/1/26 0:00,LAX,ORD,-1,19,31,-4,197,1744
5/1/26 0:00,LAX,ORD,-1,21,14,-24,198,1744
5/1/26 0:00,LAX,ORD,-1,29,8,1,218,1744
5/1/26 0:00,LAX,ORD,0,16,7,-1,222,1744
5/1/26 0:00,LAX,ORD,8,13,24,-12,203,1744
5/1/26 0:00,LAX,ORD,8,22,13,-9,204,1744
5/1/26 0:00,LAX,ORD,9,15,23,-7,202,1744
5/1/26 0:00,LAX,ORD,18,15,16,1,208,1744
5/1/26 0:00,LAX,ORD,24,11,12,9,212,1744
5/1/26 0:00,LAX,ORD,99,20,10,76,200,1744
5/1/26 0:00,LEX,ORD,-12,12,27,-12,66,323
5/1/26 0:00,LEX,ORD,-10,32,24,13,67,323
5/1/26 0:00,LEX,ORD,-7,10,22,-19,66,323
5/1/26 0:00,LEX,ORD,-7,32,31,15,74,323
5/1/26 0:00,LEX,ORD,-2,15,29,-1,67,323
5/1/26 0:00,LEX,ORD,55,21,18,45,62,323
5/1/26 0:00,LGA,MDW,-1,21,3,2,124,725
5/1/26 0:00,LGA,MDW,0,17,3,-21,114,725
5/1/26 0:00,LGA,MDW,4,14,4,-15,108,725
5/1/26 0:00,LGA,MDW,6,33,2,-2,112,725
5/1/26 0:00,LGA,MDW,7,28,4,13,119,725
5/1/26 0:00,LGA,MDW,16,16,4,9,113,725
5/1/26 0:00,LGA,MDW,26,12,3,8,112,725
5/1/26 0:00,LGA,ORD,-10,12,10,-41,119,733
5/1/26 0:00,LGA,ORD,-10,14,25,-16,122,733
5/1/26 0:00,LGA,ORD,-9,13,28,-20,121,733
5/1/26 0:00,LGA,ORD,-8,17,21,-16,122,733
5/1/26 0:00,LGA,ORD,-8,25,36,5,120,733
5/1/26 0:00,LGA,ORD,-7,14,21,-20,117,733
5/1/26 0:00,LGA,ORD,-6,16,50,6,120,733
5/1/26 0:00,LGA,ORD,-6,19,57,20,118,733
5/1/26 0:00,LGA,ORD,-6,27,16,-18,118,733
5/1/26 0:00,LGA,ORD,-6,38,26,13,120,733
5/1/26 0:00,LGA,ORD,-5,18,35,0,117,733
5/1/26 0:00,LGA,ORD,-5,20,23,-10,117,733
5/1/26 0:00,LGA,ORD,-5,21,18,-15,116,733
5/1/26 0:00,LGA,ORD,-5,27,8,-17,118,733
5/1/26 0:00,LGA,ORD,-5,27,21,-2,117,733
5/1/26 0:00,LGA,ORD,-5,38,27,6,121,733
5/1/26 0:00,LGA,ORD,-3,15,20,-16,117,733
5/1/26 0:00,LGA,ORD,-3,19,28,1,122,733
5/1/26 0:00,LGA,ORD,-3,22,29,10,121,733
5/1/26 0:00,LGA,ORD,-3,25,26,-5,116,733
5/1/26 0:00,LGA,ORD,-3,27,22,-5,122,733
5/1/26 0:00,LGA,ORD,-2,24,36,15,116,733
5/1/26 0:00,LGA,ORD,-1,13,59,28,119,733
5/1/26 0:00,LGA,ORD,-1,17,23,-13,120,733
5/1/26 0:00,LGA,ORD,-1,18,35,6,119,733
5/1/26 0:00,LGA,ORD,0,13,21,-4,121,733
5/1/26 0:00,LGA,ORD,0,17,32,8,124,733
5/1/26 0:00,LGA,ORD,5,22,35,13,122,733
5/1/26 0:00,LGA,ORD,7,21,16,-8,118,733
5/1/26 0:00,LGA,ORD,9,15,53,30,118,733
5/1/26 0:00,LGA,ORD,9,28,22,-2,121,733
5/1/26 0:00,LGA,ORD,25,19,23,4,119,733
5/1/26 0:00,LGA,ORD,34,26,27,32,124,733
5/1/26 0:00,LGA,ORD,36,15,18,11,117,733
5/1/26 0:00,LGB,MDW,49,11,3,31,198,1741
5/1/26 0:00,LIT,ORD,-2,22,28,-6,77,552
5/1/26 0:00,LIT,ORD,8,11,16,-9,90,552
5/1/26 0:00,LIT,ORD,8,26,18,-2,73,552
5/1/26 0:00,LNK,ORD,-13,12,65,17,73,466
5/1/26 0:00,LNK,ORD,-10,19,16,-26,66,466
5/1/26 0:00,LNK,ORD,-7,20,23,-13,71,466
5/1/26 0:00,LNK,ORD,-5,9,52,10,75,466
5/1/26 0:00,LNK,ORD,18,13,28,12,75,466
5/1/26 0:00,LSE,ORD,-6,11,23,-25,38,215
5/1/26 0:00,LSE,ORD,7,7,36,7,42,215
5/1/26 0:00,LSE,ORD,19,7,25,-2,42,215
5/1/26 0:00,LWB,ORD,130,10,31,127,89,489
5/1/26 0:00,LYH,ORD,-14,13,28,-5,106,564
5/1/26 0:00,MBS,ORD,-3,29,25,10,49,222
5/1/26 0:00,MBS,ORD,8,12,21,1,50,222
5/1/26 0:00,MBS,ORD,20,14,17,9,48,222
5/1/26 0:00,MCI,MDW,-5,9,3,-20,58,404
5/1/26 0:00,MCI,MDW,-4,9,3,-19,58,404
5/1/26 0:00,MCI,MDW,-1,12,2,-14,58,404
5/1/26 0:00,MCI,MDW,0,36,2,14,61,404
5/1/26 0:00,MCI,MDW,10,14,4,0,57,404
5/1/26 0:00,MCI,MDW,23,11,2,7,56,404
5/1/26 0:00,MCI,ORD,-15,13,21,-37,57,403
5/1/26 0:00,MCI,ORD,-10,16,12,-32,60,403
5/1/26 0:00,MCI,ORD,-10,27,12,-22,57,403
5/1/26 0:00,MCI,ORD,-10,32,14,-7,60,403
5/1/26 0:00,MCI,ORD,-9,13,39,-13,58,403
5/1/26 0:00,MCI,ORD,-9,18,8,-40,56,403
5/1/26 0:00,MCI,ORD,-8,23,23,-4,68,403
5/1/26 0:00,MCI,ORD,-7,20,52,21,59,403
5/1/26 0:00,MCI,ORD,-5,14,20,-14,57,403
5/1/26 0:00,MCI,ORD,-5,20,38,6,57,403
5/1/26 0:00,MCI,ORD,-4,12,48,8,55,403
5/1/26 0:00,MCI,ORD,-1,35,19,0,57,403
5/1/26 0:00,MCI,ORD,9,10,17,-16,58,403
5/1/26 0:00,MCI,ORD,17,20,28,21,60,403
5/1/26 0:00,MCO,MDW,-2,11,10,-14,145,990
5/1/26 0:00,MCO,MDW,0,11,2,-11,146,990
5/1/26 0:00,MCO,MDW,0,12,4,-2,157,990
5/1/26 0:00,MCO,MDW,0,17,4,8,157,990
5/1/26 0:00,MCO,MDW,7,18,5,-1,144,990
5/1/26 0:00,MCO,MDW,8,15,2,-10,140,990
5/1/26 0:00,MCO,MDW,13,13,4,9,149,990
5/1/26 0:00,MCO,ORD,-13,16,23,-10,162,1005
5/1/26 0:00,MCO,ORD,-11,14,34,-17,148,1005
5/1/26 0:00,MCO,ORD,-10,12,21,-8,159,1005
5/1/26 0:00,MCO,ORD,-10,19,30,2,156,1005
5/1/26 0:00,MCO,ORD,-10,23,30,3,158,1005
5/1/26 0:00,MCO,ORD,-9,19,15,-3,157,1005
5/1/26 0:00,MCO,ORD,-6,21,16,-7,154,1005
5/1/26 0:00,MCO,ORD,-5,21,27,11,154,1005
5/1/26 0:00,MCO,ORD,-4,12,23,-3,155,1005
5/1/26 0:00,MCO,ORD,-4,16,24,1,158,1005
5/1/26 0:00,MCO,ORD,-4,20,67,43,152,1005
5/1/26 0:00,MCO,ORD,-3,12,55,19,146,1005
5/1/26 0:00,MCO,ORD,-2,25,18,6,145,1005
5/1/26 0:00,MCO,ORD,2,12,18,-2,156,1005
5/1/26 0:00,MCO,ORD,6,14,28,11,159,1005
5/1/26 0:00,MCO,ORD,32,13,12,14,154,1005
5/1/26 0:00,MCO,ORD,68,12,30,67,150,1005
5/1/26 0:00,MCO,ORD,134,13,5,108,146,1005
5/1/26 0:00,MCW,ORD,-10,15,40,10,53,288
5/1/26 0:00,MCW,ORD,-4,13,28,3,50,288
5/1/26 0:00,MDT,ORD,-10,11,25,-8,106,594
5/1/26 0:00,MDT,ORD,-9,20,28,13,106,594
5/1/26 0:00,MDT,ORD,-8,14,27,-2,106,594
5/1/26 0:00,MDT,ORD,-3,15,27,6,105,594
5/1/26 0:00,MDT,ORD,-2,10,6,-12,103,594
5/1/26 0:00,MDT,ORD,-1,12,35,18,103,594
5/1/26 0:00,MDT,ORD,-1,13,17,-7,104,594
5/1/26 0:00,MDW,ABQ,24,18,5,19,157,1121
5/1/26 0:00,MDW,ALB,13,12,3,10,92,717
5/1/26 0:00,MDW,ALB,25,8,3,12,91,717
5/1/26 0:00,MDW,ATL,-7,20,9,-14,87,591
5/1/26 0:00,MDW,ATL,-4,9,4,-33,78,591
5/1/26 0:00,MDW,ATL,-1,13,5,-12,86,591
5/1/26 0:00,MDW,ATL,0,11,13,-11,83,591
